ID,Name,Team,posicion,Jornada,puntos_Jornada,AS,puntos_AS,MARCA,puntos_MARCA,MD,puntos_MD,SOFASCORE,puntos_SOFASCORE,puntos_Goles,puntos_Penaltis,puntos_Amarillas,puntos_Rojas,status
448,Álvaro Negredo,Cádiz,DL,J19,2,1,2,1,2,1,2,6.4,2,0,0,0,0,Apto
54897,Siebe Van der Heyden,Mallorca,DF,J1,,,,,,,,,,,,,,Apto
54897,Siebe Van der Heyden,Mallorca,DF,J2,,,,,,,,,,,,,,Apto
54897,Siebe Van der Heyden,Mallorca,DF,J3,,,,,,,,,,,,,,Apto
54897,Siebe Van der Heyden,Mallorca,DF,J4,6,2,6,2,6,2,6,7.4,7,0,0,0,0,Apto
54897,Siebe Van der Heyden,Mallorca,DF,J5,3,1,2,1,2,1,2,7.1,5,0,0,0,0,Apto
54897,Siebe Van der Heyden,Mallorca,DF,J6,-2,1,-2,1,-2,1,-2,5.9,-1,0,0,0,0,Apto
54897,Siebe Van der Heyden,Mallorca,DF,J7,1,0,0,0,0,0,0,6.4,2,0,0,0,0,Apto
54897,Siebe Van der Heyden,Mallorca,DF,J8,,,,,,,,,,,,,,Apto
54897,Siebe Van der Heyden,Mallorca,DF,J9,,,,,,,,,,,,,,Apto
54897,Siebe Van der Heyden,Mallorca,DF,J10,,,,,,,,,,,,,,Apto
54897,Siebe Van der Heyden,Mallorca,DF,J11,,,,,,,,,,,,,,Apto
54897,Siebe Van der Heyden,Mallorca,DF,J12,,,,,,,,,,,,,,Apto
54897,Siebe Van der Heyden,Mallorca,DF,J13,,,,,,,,,,,,,,Apto
54897,Siebe Van der Heyden,Mallorca,DF,J14,,,,,,,,,,,,,,Apto
54897,Siebe Van der Heyden,Mallorca,DF,J15,,,,,,,,,,,,,,Apto
54897,Siebe Van der Heyden,Mallorca,DF,J16,,,,,,,,,,,,,,Apto
54897,Siebe Van der Heyden,Mallorca,DF,J17,,,,,,,,,,,,,,Apto
54897,Siebe Van der Heyden,Mallorca,DF,J18,,,,,,,,,,,,,,Apto
54897,Siebe Van der Heyden,Mallorca,DF,J19,2,1,2,1,2,1,2,6.3,1,0,0,0,0,Apto
11680,Choco Lozano,Getafe,DL,J1,2,1,2,1,2,1,2,6.2,1,0,0,0,0,Apto
11680,Choco Lozano,Getafe,DL,J2,2,1,2,1,2,1,2,6.3,1,0,0,0,0,Apto
11680,Choco Lozano,Getafe,DL,J3,,,,,,,,,,,,,,Apto
11680,Choco Lozano,Getafe,DL,J4,0,0,0,0,0,1,-2,6.3,1,0,0,0,0,Apto
11680,Choco Lozano,Getafe,DL,J5,,,,,,,,,,,,,,Apto
11680,Choco Lozano,Getafe,DL,J6,1,1,2,0,0,0,0,6.5,2,0,0,0,0,Apto
11680,Choco Lozano,Getafe,DL,J7,,,,,,,,,,,,,,Apto
11680,Choco Lozano,Getafe,DL,J8,3,0,0,1,2,2,6,6.4,2,0,0,0,0,Apto
11680,Choco Lozano,Getafe,DL,J9,,,,,,,,,,,,,,Apto
11680,Choco Lozano,Getafe,DL,J10,,,,,,,,,,,,,,Apto
11680,Choco Lozano,Getafe,DL,J11,,,,,,,,,,,,,,Apto
11680,Choco Lozano,Getafe,DL,J12,,,,,,,,,,,,,,Apto
11680,Choco Lozano,Getafe,DL,J13,,,,,,,,,,,,,,Apto
11680,Choco Lozano,Getafe,DL,J14,,,,,,,,,,,,,,Apto
11680,Choco Lozano,Getafe,DL,J15,2,1,2,1,2,0,0,6.8,4,0,0,0,0,Apto
11680,Choco Lozano,Getafe,DL,J16,,,,,,,,,,,,,,Apto
11680,Choco Lozano,Getafe,DL,J17,,,,,,,,,,,,,,Apto
11680,Choco Lozano,Getafe,DL,J18,,,,,,,,,,,,,,Apto
11680,Choco Lozano,Getafe,DL,J19,,,,,,,,,,,,,,Apto
49092,Tanguy Nianzou,Sevilla,DF,J1,,,,,,,,,,,,,,Lesionado
49092,Tanguy Nianzou,Sevilla,DF,J2,,,,,,,,,,,,,,Lesionado
49092,Tanguy Nianzou,Sevilla,DF,J3,,,,,,,,,,,,,,Lesionado
49092,Tanguy Nianzou,Sevilla,DF,J4,,,,,,,,,,,,,,Lesionado
49092,Tanguy Nianzou,Sevilla,DF,J5,,,,,,,,,,,,,,Lesionado
49092,Tanguy Nianzou,Sevilla,DF,J6,,,,,,,,,,,,,,Lesionado
49092,Tanguy Nianzou,Sevilla,DF,J7,,,,,,,,,,,,,,Lesionado
49092,Tanguy Nianzou,Sevilla,DF,J8,,,,,,,,,,,,,,Lesionado
49092,Tanguy Nianzou,Sevilla,DF,J9,,,,,,,,,,,,,,Apto
49092,Tanguy Nianzou,Sevilla,DF,J10,,,,,,,,,,,,,,Apto
49092,Tanguy Nianzou,Sevilla,DF,J11,,,,,,,,,,,,,,Apto
49092,Tanguy Nianzou,Sevilla,DF,J12,,,,,,,,,,,,,,Apto
49092,Tanguy Nianzou,Sevilla,DF,J13,,,,,,,,,,,,,,Apto
49092,Tanguy Nianzou,Sevilla,DF,J14,2,1,2,1,2,1,2,6.5,2,0,0,0,0,Apto
49092,Tanguy Nianzou,Sevilla,DF,J15,7,3,10,2,6,1,2,7.7,8,0,0,0,0,Apto
49092,Tanguy Nianzou,Sevilla,DF,J16,,,,,,,,,,,,,,Lesionado
49092,Tanguy Nianzou,Sevilla,DF,J17,,,,,,,,,,,,,,Lesionado
49092,Tanguy Nianzou,Sevilla,DF,J18,,,,,,,,,,,,,,Lesionado
53109,Álvaro Lemos,Las Palmas,DF,J1,5,1,2,2,6,2,6,6.9,4,0,0,0,0,Apto
53109,Álvaro Lemos,Las Palmas,DF,J2,2,1,2,1,2,1,2,6.5,2,0,0,0,0,Apto
53109,Álvaro Lemos,Las Palmas,DF,J3,,,,,,,,,,,,,,Apto
53109,Álvaro Lemos,Las Palmas,DF,J4,,,,,,,,,,,,,,Apto
53109,Álvaro Lemos,Las Palmas,DF,J5,,,,,,,,,,,,,,Apto
53109,Álvaro Lemos,Las Palmas,DF,J6,,,,,,,,,,,,,,Apto
53109,Álvaro Lemos,Las Palmas,DF,J7,,,,,,,,,,,,,,Apto
53109,Álvaro Lemos,Las Palmas,DF,J8,2,1,2,1,2,1,2,6.6,3,0,0,0,0,Apto
53109,Álvaro Lemos,Las Palmas,DF,J9,,,,,,,,,,,,,,Apto
53109,Álvaro Lemos,Las Palmas,DF,J10,,,,,,,,,,,,,,Apto
53109,Álvaro Lemos,Las Palmas,DF,J11,,,,,,,,,,,,,,Apto
53109,Álvaro Lemos,Las Palmas,DF,J12,,,,,,,,,,,,,,No convocado
53109,Álvaro Lemos,Las Palmas,DF,J13,,,,,,,,,,,,,,Lesionado
53109,Álvaro Lemos,Las Palmas,DF,J14,,,,,,,,,,,,,,Lesionado
53109,Álvaro Lemos,Las Palmas,DF,J15,,,,,,,,,,,,,,Apto
53109,Álvaro Lemos,Las Palmas,DF,J16,,,,,,,,,,,,,,Lesionado
53109,Álvaro Lemos,Las Palmas,DF,J17,,,,,,,,,,,,,,Lesionado
53109,Álvaro Lemos,Las Palmas,DF,J18,,,,,,,,,,,,,,Lesionado
392,Denis Suárez,Villarreal,MC,J1,1,0,0,1,2,0,0,6.5,2,0,0,0,0,Apto
392,Denis Suárez,Villarreal,MC,J2,2,1,2,1,2,1,2,6.7,3,0,0,0,0,Apto
392,Denis Suárez,Villarreal,MC,J3,3,2,6,1,2,1,2,6.7,3,0,0,0,0,Apto
392,Denis Suárez,Villarreal,MC,J4,3,1,2,1,-2,2,6,7.0,5,0,0,0,0,Apto
392,Denis Suárez,Villarreal,MC,J5,,,,,,,,,,,,,,Apto
392,Denis Suárez,Villarreal,MC,J6,,,,,,,,,,,,,,Apto
392,Denis Suárez,Villarreal,MC,J7,,,,,,,,,,,,,,Lesionado
392,Denis Suárez,Villarreal,MC,J8,,,,,,,,,,,,,,Lesionado
392,Denis Suárez,Villarreal,MC,J9,,,,,,,,,,,,,,Lesionado
392,Denis Suárez,Villarreal,MC,J10,,,,,,,,,,,,,,Lesionado
392,Denis Suárez,Villarreal,MC,J11,,,,,,,,,,,,,,Lesionado
392,Denis Suárez,Villarreal,MC,J12,,,,,,,,,,,,,,Lesionado
392,Denis Suárez,Villarreal,MC,J13,,,,,,,,,,,,,,Lesionado
392,Denis Suárez,Villarreal,MC,J14,,,,,,,,,,,,,,Lesionado
392,Denis Suárez,Villarreal,MC,J15,,,,,,,,,,,,,,Lesionado
392,Denis Suárez,Villarreal,MC,J16,,,,,,,,,,,,,,Lesionado
392,Denis Suárez,Villarreal,MC,J17,,,,,,,,,,,,,,Lesionado
392,Denis Suárez,Villarreal,MC,J18,,,,,,,,,,,,,,Lesionado
392,Denis Suárez,Villarreal,MC,J19,,,,,,,,,,,,,,Lesionado
14762,André Silva,Real Sociedad,DL,J1,,,,,,,,,,,,,,Lesionado
14762,André Silva,Real Sociedad,DL,J2,,,,,,,,,,,,,,Lesionado
14762,André Silva,Real Sociedad,DL,J3,,,,,,,,,,,,,,Lesionado
14762,André Silva,Real Sociedad,DL,J4,,,,,,,,,,,,,,Lesionado
14762,André Silva,Real Sociedad,DL,J5,,,,,,,,,,,,,,Lesionado
14762,André Silva,Real Sociedad,DL,J6,,,,,,,,,,,,,,Apto
14762,André Silva,Real Sociedad,DL,J7,,,,,,,,,,,,,,Apto
14762,André Silva,Real Sociedad,DL,J8,3,1,2,1,2,2,6,6.4,2,0,0,0,0,Apto
14762,André Silva,Real Sociedad,DL,J9,1,0,0,0,0,0,0,6.6,3,0,0,0,0,Apto
14762,André Silva,Real Sociedad,DL,J10,,,,,,,,,,,,,,Lesionado
14762,André Silva,Real Sociedad,DL,J11,,,,,,,,,,,,,,Lesionado
14762,André Silva,Real Sociedad,DL,J12,,,,,,,,,,,,,,Lesionado
14762,André Silva,Real Sociedad,DL,J13,,,,,,,,,,,,,,Lesionado
14762,André Silva,Real Sociedad,DL,J14,,,,,,,,,,,,,,Lesionado
14762,André Silva,Real Sociedad,DL,J15,1,0,0,0,0,0,0,6.6,3,0,0,0,0,Apto
14762,André Silva,Real Sociedad,DL,J16,,,,,,,,,,,,,,Apto
14762,André Silva,Real Sociedad,DL,J17,2,1,2,1,2,1,2,6.3,1,0,0,0,0,Apto
14762,André Silva,Real Sociedad,DL,J18,,,,,,,,,,,,,,Apto
14762,André Silva,Real Sociedad,DL,J19,2,1,2,1,2,1,2,6.3,1,0,0,0,0,Apto
55115,Pablo Gozálbez,Valencia,MC,J1,1,0,0,1,2,1,2,6.0,0,0,0,0,0,Apto
55115,Pablo Gozálbez,Valencia,MC,J2,3,1,2,1,2,2,6,6.2,1,0,0,0,0,Apto
55115,Pablo Gozálbez,Valencia,MC,J3,,,,,,,,,,,,,,Apto
55115,Pablo Gozálbez,Valencia,MC,J4,,,,,,,,,,,,,,Apto
55115,Pablo Gozálbez,Valencia,MC,J5,,,,,,,,,,,,,,Apto
55115,Pablo Gozálbez,Valencia,MC,J6,2,1,2,1,2,1,2,6.5,2,0,0,0,0,Apto
55115,Pablo Gozálbez,Valencia,MC,J7,,,,,,,,,,,,,,Apto
55115,Pablo Gozálbez,Valencia,MC,J8,2,1,2,1,2,1,2,6.5,2,0,0,0,0,Apto
55115,Pablo Gozálbez,Valencia,MC,J9,,,,,,,,,,,,,,Apto
55115,Pablo Gozálbez,Valencia,MC,J10,1,0,0,0,0,0,0,6.4,2,0,0,0,0,Apto
55115,Pablo Gozálbez,Valencia,MC,J11,,,,,,,,,,,,,,Apto
55115,Pablo Gozálbez,Valencia,MC,J12,,,,,,,,,,,,,,Apto
55115,Pablo Gozálbez,Valencia,MC,J13,,,,,,,,,,,,,,Apto
55115,Pablo Gozálbez,Valencia,MC,J14,,,,,,,,,,,,,,Apto
55115,Pablo Gozálbez,Valencia,MC,J15,,,,,,,,,,,,,,Apto
55115,Pablo Gozálbez,Valencia,MC,J16,,,,,,,,,,,,,,Apto
55115,Pablo Gozálbez,Valencia,MC,J17,,,,,,,,,,,,,,Apto
55115,Pablo Gozálbez,Valencia,MC,J18,,,,,,,,,,,,,,Apto
55115,Pablo Gozálbez,Valencia,MC,J19,,,,,,,,,,,,,,Apto
23002,Shon Weissman,Granada,DL,J1,,,,,,,,,,,,,,Lesionado
23002,Shon Weissman,Granada,DL,J2,,,,,,,,,,,,,,Lesionado
23002,Shon Weissman,Granada,DL,J3,,,,,,,,,,,,,,No convocado
23002,Shon Weissman,Granada,DL,J4,,,,,,,,,,,,,,No convocado
23002,Shon Weissman,Granada,DL,J5,,,,,,,,,,,,,,Apto
23002,Shon Weissman,Granada,DL,J6,,,,,,,,,,,,,,No convocado
23002,Shon Weissman,Granada,DL,J7,2,1,2,1,2,1,2,6.4,2,0,0,0,0,Apto
23002,Shon Weissman,Granada,DL,J8,3,0,0,1,2,2,6,6.4,2,0,0,0,0,Apto
23002,Shon Weissman,Granada,DL,J9,,,,,,,,,,,,,,Apto
23002,Shon Weissman,Granada,DL,J10,,,,,,,,,,,,,,No convocado
23002,Shon Weissman,Granada,DL,J11,2,1,2,1,2,1,2,6.6,3,0,0,0,0,Apto
23002,Shon Weissman,Granada,DL,J12,,,,,,,,,,,,,,Apto
23002,Shon Weissman,Granada,DL,J13,,,,,,,,,,,,,,No convocado
23002,Shon Weissman,Granada,DL,J14,2,1,2,0,0,1,2,6.6,3,0,0,0,0,Apto
23002,Shon Weissman,Granada,DL,J15,0,1,-2,1,2,1,-2,6.6,3,0,0,0,0,Apto
23002,Shon Weissman,Granada,DL,J16,,,,,,,,,,,,,,Apto
23002,Shon Weissman,Granada,DL,J17,,,,,,,,,,,,,,Apto
23002,Shon Weissman,Granada,DL,J18,,,,,,,,,,,,,,Apto
23002,Shon Weissman,Granada,DL,J19,,,,,,,,,,,,,,Apto
55439,Hugo González,Valencia,MC,J1,,,,,,,,,,,,,,Apto
55439,Hugo González,Valencia,MC,J2,1,0,0,1,2,0,0,6.4,2,0,0,0,0,Apto
55439,Hugo González,Valencia,MC,J3,,,,,,,,,,,,,,Apto
55439,Hugo González,Valencia,MC,J4,,,,,,,,,,,,,,No convocado
55439,Hugo González,Valencia,MC,J5,,,,,,,,,,,,,,Apto
55439,Hugo González,Valencia,MC,J6,1,0,0,0,0,1,2,0,0,0,0,0,0,Apto
55439,Hugo González,Valencia,MC,J7,,,,,,,,,,,,,,Apto
55439,Hugo González,Valencia,MC,J8,2,0,0,0,0,0,0,7.2,6,0,0,0,0,Apto
55439,Hugo González,Valencia,MC,J9,,,,,,,,,,,,,,Apto
55439,Hugo González,Valencia,MC,J10,1,0,0,0,0,0,0,6.4,2,0,0,0,0,Apto
55439,Hugo González,Valencia,MC,J11,,,,,,,,,,,,,,Apto
55439,Hugo González,Valencia,MC,J12,,,,,,,,,,,,,,Apto
55439,Hugo González,Valencia,MC,J13,2,1,-2,1,2,1,2,6.9,4,0,0,0,0,Apto
55439,Hugo González,Valencia,MC,J14,,,,,,,,,,,,,,Apto
55439,Hugo González,Valencia,MC,J15,,,,,,,,,,,,,,No convocado
55439,Hugo González,Valencia,MC,J16,,,,,,,,,,,,,,Apto
55439,Hugo González,Valencia,MC,J17,,,,,,,,,,,,,,Apto
55439,Hugo González,Valencia,MC,J18,2,1,2,0,0,1,2,6.6,3,0,0,0,0,Apto
55439,Hugo González,Valencia,MC,J19,,,,,,,,,,,,,,Apto
48576,Houboulang Mendes,Almería,DF,J1,,,,,,,,,,,,,,No convocado
48576,Houboulang Mendes,Almería,DF,J2,,,,,,,,,,,,,,Apto
48576,Houboulang Mendes,Almería,DF,J3,,,,,,,,,,,,,,No convocado
48576,Houboulang Mendes,Almería,DF,J4,,,,,,,,,,,,,,Apto
48576,Houboulang Mendes,Almería,DF,J5,,,,,,,,,,,,,,Apto
48576,Houboulang Mendes,Almería,DF,J6,,,,,,,,,,,,,,Apto
48576,Houboulang Mendes,Almería,DF,J7,1,1,2,1,2,0,0,6.3,1,0,0,0,0,Apto
48576,Houboulang Mendes,Almería,DF,J8,,,,,,,,,,,,,,No convocado
48576,Houboulang Mendes,Almería,DF,J9,0,1,-2,1,-2,1,2,6.4,2,0,0,0,0,Apto
48576,Houboulang Mendes,Almería,DF,J10,,,,,,,,,,,,,,Lesionado
48576,Houboulang Mendes,Almería,DF,J11,1,1,-2,1,2,1,2,6.3,1,0,0,0,0,Apto
48576,Houboulang Mendes,Almería,DF,J12,2,1,2,1,-2,1,2,6.9,4,0,0,0,0,Apto
48576,Houboulang Mendes,Almería,DF,J13,1,1,-2,1,2,1,2,6.6,3,0,0,0,0,Apto
48576,Houboulang Mendes,Almería,DF,J14,2,1,2,1,2,1,2,6.3,1,0,0,0,0,Apto
48576,Houboulang Mendes,Almería,DF,J15,,,,,,,,,,,,,,Apto
48576,Houboulang Mendes,Almería,DF,J16,,,,,,,,,,,,,,Apto
48576,Houboulang Mendes,Almería,DF,J17,,,,,,,,,,,,,,Apto
48576,Houboulang Mendes,Almería,DF,J18,2,1,2,1,2,1,2,6.6,3,0,0,0,0,Apto
185,Joan Jordan,Sevilla,MC,J1,,,,,,,,,,,,,,Apto
185,Joan Jordan,Sevilla,MC,J2,0,1,2,1,-2,1,-2,6.6,3,0,0,0,0,Apto
185,Joan Jordan,Sevilla,MC,J3,,,,,,,,,,,,,,Apto
185,Joan Jordan,Sevilla,MC,J4,,,,,,,,,,,,,,Lesionado
185,Joan Jordan,Sevilla,MC,J5,,,,,,,,,,,,,,Apto
185,Joan Jordan,Sevilla,MC,J6,4,1,2,1,2,1,2,7.6,8,0,0,0,0,Apto
185,Joan Jordan,Sevilla,MC,J7,,,,,,,,,,,,,,Apto
185,Joan Jordan,Sevilla,MC,J8,4,1,2,2,6,2,6,6.7,3,0,0,0,0,Apto
185,Joan Jordan,Sevilla,MC,J9,,,,,,,,,,,,,,Apto
185,Joan Jordan,Sevilla,MC,J10,,,,,,,,,,,,,,Apto
185,Joan Jordan,Sevilla,MC,J11,,,,,,,,,,,,,,Apto
185,Joan Jordan,Sevilla,MC,J12,,,,,,,,,,,,,,Apto
185,Joan Jordan,Sevilla,MC,J13,,,,,,,,,,,,,,Apto
185,Joan Jordan,Sevilla,MC,J14,,,,,,,,,,,,,,Apto
185,Joan Jordan,Sevilla,MC,J15,,,,,,,,,,,,,,Apto
185,Joan Jordan,Sevilla,MC,J16,,,,,,,,,,,,,,Apto
185,Joan Jordan,Sevilla,MC,J17,,,,,,,,,,,,,,Lesionado
185,Joan Jordan,Sevilla,MC,J18,,,,,,,,,,,,,,Lesionado
52377,Jorge Herrando,Osasuna,DF,J1,,,,,,,,,,,,,,Apto
52377,Jorge Herrando,Osasuna,DF,J2,,,,,,,,,,,,,,Apto
52377,Jorge Herrando,Osasuna,DF,J3,,,,,,,,,,,,,,Apto
52377,Jorge Herrando,Osasuna,DF,J4,3,1,2,1,2,2,6,6.7,3,0,0,0,0,Apto
52377,Jorge Herrando,Osasuna,DF,J5,3,2,6,1,2,1,2,6.3,1,0,0,0,0,Apto
52377,Jorge Herrando,Osasuna,DF,J6,,,,,,,,,,,,,,Apto
52377,Jorge Herrando,Osasuna,DF,J7,,,,,,,,,,,,,,Apto
52377,Jorge Herrando,Osasuna,DF,J8,,,,,,,,,,,,,,Apto
52377,Jorge Herrando,Osasuna,DF,J9,,,,,,,,,,,,,,Apto
52377,Jorge Herrando,Osasuna,DF,J10,,,,,,,,,,,,,,Apto
52377,Jorge Herrando,Osasuna,DF,J11,,,,,,,,,,,,,,Apto
52377,Jorge Herrando,Osasuna,DF,J12,,,,,,,,,,,,,,Apto
52377,Jorge Herrando,Osasuna,DF,J13,,,,,,,,,,,,,,Apto
52377,Jorge Herrando,Osasuna,DF,J14,,,,,,,,,,,,,,Apto
52377,Jorge Herrando,Osasuna,DF,J15,2,1,2,1,2,1,2,6.5,2,0,0,0,0,Apto
52377,Jorge Herrando,Osasuna,DF,J16,,,,,,,,,,,,,,Apto
52377,Jorge Herrando,Osasuna,DF,J17,,,,,,,,,,,,,,Apto
52377,Jorge Herrando,Osasuna,DF,J18,,,,,,,,,,,,,,Apto
362,Joseba Zaldua,Cádiz,DF,J1,,,,,,,,,,,,,,Apto
362,Joseba Zaldua,Cádiz,DF,J2,,,,,,,,,,,,,,Apto
362,Joseba Zaldua,Cádiz,DF,J3,,,,,,,,,,,,,,Apto
362,Joseba Zaldua,Cádiz,DF,J4,,,,,,,,,,,,,,Apto
362,Joseba Zaldua,Cádiz,DF,J5,,,,,,,,,,,,,,Apto
362,Joseba Zaldua,Cádiz,DF,J6,,,,,,,,,,,,,,Apto
362,Joseba Zaldua,Cádiz,DF,J7,,,,,,,,,,,,,,Apto
362,Joseba Zaldua,Cádiz,DF,J8,2,1,2,1,2,1,2,6.7,3,0,0,0,0,Apto
362,Joseba Zaldua,Cádiz,DF,J9,,,,,,,,,,,,,,Apto
362,Joseba Zaldua,Cádiz,DF,J10,,,,,,,,,,,,,,Apto
362,Joseba Zaldua,Cádiz,DF,J11,,,,,,,,,,,,,,Apto
362,Joseba Zaldua,Cádiz,DF,J12,,,,,,,,,,,,,,No convocado
362,Joseba Zaldua,Cádiz,DF,J13,2,1,2,1,2,1,2,6.4,2,0,0,0,0,Apto
362,Joseba Zaldua,Cádiz,DF,J14,2,1,2,1,2,1,2,6.5,2,0,0,0,0,Apto
362,Joseba Zaldua,Cádiz,DF,J15,2,1,2,1,2,1,2,6.4,2,0,0,0,0,Apto
362,Joseba Zaldua,Cádiz,DF,J16,,,,,,,,,,,,,,Apto
362,Joseba Zaldua,Cádiz,DF,J17,,,,,,,,,,,,,,Apto
362,Joseba Zaldua,Cádiz,DF,J18,,,,,,,,,,,,,,Apto
362,Joseba Zaldua,Cádiz,DF,J19,,,,,,,,,,,,,,Apto
51060,Juan Cruz,Betis,MC,J1,,,,,,,,,,,,,,Apto
51060,Juan Cruz,Betis,MC,J2,2,1,2,1,2,1,2,6.4,2,0,0,0,0,Apto
51060,Juan Cruz,Betis,MC,J3,,,,,,,,,,,,,,Apto
51060,Juan Cruz,Betis,MC,J4,2,1,2,1,2,1,2,6.5,2,0,0,0,0,Apto
51060,Juan Cruz,Betis,MC,J5,2,1,-2,1,2,1,2,6.8,4,0,0,0,0,Apto
51060,Juan Cruz,Betis,MC,J6,,,,,,,,,,,,,,Apto
51060,Juan Cruz,Betis,MC,J7,2,1,2,0,0,1,2,6.7,3,0,0,0,0,Apto
51060,Juan Cruz,Betis,MC,J8,,,,,,,,,,,,,,Apto
51060,Juan Cruz,Betis,MC,J9,,,,,,,,,,,,,,Apto
51060,Juan Cruz,Betis,MC,J10,,,,,,,,,,,,,,Apto
51060,Juan Cruz,Betis,MC,J11,,,,,,,,,,,,,,Apto
51060,Juan Cruz,Betis,MC,J12,,,,,,,,,,,,,,No convocado
51060,Juan Cruz,Betis,MC,J13,,,,,,,,,,,,,,No convocado
51060,Juan Cruz,Betis,MC,J14,,,,,,,,,,,,,,No convocado
51060,Juan Cruz,Betis,MC,J15,,,,,,,,,,,,,,Apto
51060,Juan Cruz,Betis,MC,J16,,,,,,,,,,,,,,Apto
51060,Juan Cruz,Betis,MC,J17,,,,,,,,,,,,,,Apto
51060,Juan Cruz,Betis,MC,J18,,,,,,,,,,,,,,Apto
51060,Juan Cruz,Betis,MC,J19,,,,,,,,,,,,,,Apto
24691,Miguel Rodríguez,Celta,DL,J1,2,1,2,1,2,1,2,6.7,3,0,0,0,0,Apto
24691,Miguel Rodríguez,Celta,DL,J2,0,1,-2,0,0,0,0,6.5,2,0,0,0,0,Apto
24691,Miguel Rodríguez,Celta,DL,J3,1,0,0,1,2,0,0,6.3,1,0,0,0,0,Apto
24691,Miguel Rodríguez,Celta,DL,J4,,,,,,,,,,,,,,Apto
24691,Miguel Rodríguez,Celta,DL,J5,1,0,0,0,0,0,0,6.5,2,0,0,0,0,Apto
24691,Miguel Rodríguez,Celta,DL,J6,,,,,,,,,,,,,,Apto
24691,Miguel Rodríguez,Celta,DL,J7,,,,,,,,,,,,,,Apto
24691,Miguel Rodríguez,Celta,DL,J8,,,,,,,,,,,,,,Apto
24691,Miguel Rodríguez,Celta,DL,J9,2,1,2,1,2,0,0,6.5,2,0,0,0,0,Apto
24691,Miguel Rodríguez,Celta,DL,J10,1,0,0,0,0,0,0,6.4,2,0,0,0,0,Apto
24691,Miguel Rodríguez,Celta,DL,J11,,,,,,,,,,,,,,Apto
24691,Miguel Rodríguez,Celta,DL,J12,,,,,,,,,,,,,,Apto
24691,Miguel Rodríguez,Celta,DL,J13,,,,,,,,,,,,,,Apto
24691,Miguel Rodríguez,Celta,DL,J14,,,,,,,,,,,,,,Apto
24691,Miguel Rodríguez,Celta,DL,J15,,,,,,,,,,,,,,Apto
24691,Miguel Rodríguez,Celta,DL,J16,,,,,,,,,,,,,,Apto
24691,Miguel Rodríguez,Celta,DL,J17,,,,,,,,,,,,,,Apto
24691,Miguel Rodríguez,Celta,DL,J18,1,0,0,1,2,0,0,6.4,2,0,0,0,0,Apto
24691,Miguel Rodríguez,Celta,DL,J19,,,,,,,,,,,,,,Apto
52117,Jon Ander Olasagasti,Real Sociedad,MC,J1,1,1,2,1,2,0,0,6.2,1,0,0,0,0,Apto
52117,Jon Ander Olasagasti,Real Sociedad,MC,J2,,,,,,,,,,,,,,No convocado
52117,Jon Ander Olasagasti,Real Sociedad,MC,J3,,,,,,,,,,,,,,Apto
52117,Jon Ander Olasagasti,Real Sociedad,MC,J4,,,,,,,,,,,,,,Apto
52117,Jon Ander Olasagasti,Real Sociedad,MC,J5,,,,,,,,,,,,,,Apto
52117,Jon Ander Olasagasti,Real Sociedad,MC,J6,,,,,,,,,,,,,,Apto
52117,Jon Ander Olasagasti,Real Sociedad,MC,J7,,,,,,,,,,,,,,Apto
52117,Jon Ander Olasagasti,Real Sociedad,MC,J8,,,,,,,,,,,,,,Apto
52117,Jon Ander Olasagasti,Real Sociedad,MC,J9,,,,,,,,,,,,,,Apto
52117,Jon Ander Olasagasti,Real Sociedad,MC,J10,,,,,,,,,,,,,,Apto
52117,Jon Ander Olasagasti,Real Sociedad,MC,J11,2,1,2,1,2,1,2,6.6,3,0,0,0,0,Apto
52117,Jon Ander Olasagasti,Real Sociedad,MC,J12,,,,,,,,,,,,,,Apto
52117,Jon Ander Olasagasti,Real Sociedad,MC,J13,3,1,2,1,2,1,2,6.9,4,0,0,0,0,Apto
52117,Jon Ander Olasagasti,Real Sociedad,MC,J14,,,,,,,,,,,,,,Apto
52117,Jon Ander Olasagasti,Real Sociedad,MC,J15,,,,,,,,,,,,,,Apto
52117,Jon Ander Olasagasti,Real Sociedad,MC,J16,,,,,,,,,,,,,,Apto
52117,Jon Ander Olasagasti,Real Sociedad,MC,J17,1,0,0,0,0,1,2,6.1,0,0,0,0,0,Apto
52117,Jon Ander Olasagasti,Real Sociedad,MC,J18,,,,,,,,,,,,,,Apto
52117,Jon Ander Olasagasti,Real Sociedad,MC,J19,,,,,,,,,,,,,,Apto
22880,Omenuke Mfulu,Las Palmas,MC,J1,2,0,0,0,0,2,6,6.7,3,0,0,0,0,Apto
22880,Omenuke Mfulu,Las Palmas,MC,J2,,,,,,,,,,,,,,Apto
22880,Omenuke Mfulu,Las Palmas,MC,J3,2,1,2,1,2,1,2,6.6,3,0,0,0,0,Apto
22880,Omenuke Mfulu,Las Palmas,MC,J4,1,0,0,0,0,0,0,6.6,3,0,0,0,0,Apto
22880,Omenuke Mfulu,Las Palmas,MC,J5,,,,,,,,,,,,,,Apto
22880,Omenuke Mfulu,Las Palmas,MC,J6,,,,,,,,,,,,,,Apto
22880,Omenuke Mfulu,Las Palmas,MC,J7,1,1,-2,1,2,1,-2,7.0,5,0,0,0,0,Apto
22880,Omenuke Mfulu,Las Palmas,MC,J8,,,,,,,,,,,,,,Lesionado
