Id,Name,Day,Price,Points,AveragePoints,Matches,Goals,Card,Status,PtsJ,PtsJ-1,PtsJ-2,TotalPointsLastThreeMatches,AveragePtsLastThreeMatches,GoalsJ,GoalsJ-1,GoalsJ-2,TotalGoalsLastThreeMatches,AverageGoalsLastThreeMatches,CardsJ,CardsJ-1,CardsJ-2,TotalCardsLastThreeMatches,AverageCardsLastThreeMatches,PriceVariation
17572,Javi Muñoz,2023-11-27,1963000,41,2.9,14,0,1,apto,3,4,9,16,5.33,0,0,0,0,0.0,0,0,0,0,0.0,-4000
28613,Omar Alderete,2023-11-27,2501000,40,4.4,9,0,2,apto,7,3,6,16,5.33,0,0,0,0,0.0,1,0,1,2,0.67,86000
19168,Nemanja Gudelj,2023-11-27,4353000,40,4.0,10,1,5,five,0,3,4,7,2.33,0,0,0,0,0.0,0,1,1,2,0.67,-68000
20481,Suso,2023-11-27,7930000,40,3.6,11,1,2,injury,0,3,3,6,2.0,0,0,0,0,0.0,0,0,0,0,0.0,-192000
10212,Gabriel Paulista,2023-11-27,5405000,40,3.6,11,0,3,apto,7,-1,5,11,3.67,0,0,0,0,0.0,0,1,1,2,0.67,58000
229,Darwin Machís,2023-11-27,5151000,40,3.6,11,3,1,apto,2,4,8,14,4.67,0,0,1,1,0.33,0,0,0,0,0.0,-68000
14691,Adrià Pedrosa,2023-11-27,3511000,40,3.6,11,0,1,apto,6,4,4,14,4.67,0,0,0,0,0.0,0,0,0,0,0.0,113000
20131,Manu Sánchez,2023-11-27,2390000,40,3.6,11,0,1,apto,5,4,6,15,5.0,0,0,0,0,0.0,0,0,0,0,0.0,56000
1689,Rubén Peña,2023-11-27,1882000,40,3.3,12,0,2,apto,2,2,2,6,2.0,0,0,0,0,0.0,0,0,0,0,0.0,-74000
19514,Carlos Neva,2023-11-27,1290000,40,2.9,14,0,2,apto,2,8,3,13,4.33,0,0,0,0,0.0,0,1,0,1,0.33,-39000
55754,Assane Diao,2023-11-27,5164000,39,5.6,7,2,1,apto,0,1,2,3,1.0,0,0,0,0,0.0,0,0,0,0,0.0,-81000
55057,Djibril Sow,2023-11-27,4143000,39,3.9,10,1,1,apto,0,2,2,4,1.33,0,0,0,0,0.0,0,0,0,0,0.0,-179000
36332,Giovanni González,2023-11-27,1193000,39,3.5,12,0,4,apto,4,2,5,11,3.67,0,0,0,0,0.0,0,0,0,0,0.0,-16000
8171,Dakonam Djené,2023-11-27,2281000,39,3.3,12,0,7,apto,4,0,-5,-1,-0.33,0,0,0,0,0.0,0,0,2,2,0.67,-64000
53414,Julián Araujo,2023-11-27,2070000,39,3.3,12,0,3,apto,2,2,4,8,2.67,0,0,0,0,0.0,0,1,0,1,0.33,-72000
19527,Jon Moncayola,2023-11-27,1987000,39,3.3,12,0,1,apto,2,5,1,8,2.67,0,0,0,0,0.0,0,0,0,0,0.0,-62000
48617,Luca de la Torre,2023-11-27,1498000,39,3.3,12,0,3,apto,5,2,0,7,2.33,0,0,0,0,0.0,0,0,0,0,0.0,-3000
28773,Aitor Paredes,2023-11-27,2224000,39,3.0,13,0,4,doubt,-1,5,1,5,1.67,0,0,0,0,0.0,0,0,1,1,0.33,-66000
322,Adri Embarba,2023-11-27,1627000,39,3.0,13,0,2,apto,4,1,5,10,3.33,0,0,0,0,0.0,0,1,0,1,0.33,-38000
17989,Jorge de Frutos,2023-11-27,946000,39,3.0,13,1,0,apto,4,2,1,7,2.33,0,0,0,0,0.0,0,0,0,0,0.0,-42000
361,Yuri Berchiche,2023-11-27,4417000,38,4.8,8,1,1,doubt,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,-27000
24726,Rodrigo Sanchez,2023-11-27,1404000,38,3.5,11,0,0,apto,2,0,0,2,0.67,0,0,0,0,0.0,0,0,0,0,0.0,-69000
208,Moi Gómez,2023-11-27,5718000,37,4.1,9,1,1,apto,5,2,6,13,4.33,0,0,0,0,0.0,0,0,0,0,0.0,-88000
48657,Raphinha,2023-11-27,9905000,37,3.7,10,2,2,apto,5,2,3,10,3.33,0,0,0,0,0.0,0,0,0,0,0.0,25000
11697,Lucas Boyé,2023-11-27,6953000,37,3.7,10,3,4,apto,1,3,3,7,2.33,0,0,0,0,0.0,1,1,0,2,0.67,-156000
55518,Ianis Hagi,2023-11-27,4202000,37,3.7,10,0,2,apto,2,3,3,8,2.67,0,0,0,0,0.0,0,0,0,0,0.0,-181000
308,Johan Mojica,2023-11-27,3200000,37,3.7,10,0,0,apto,5,3,4,12,4.0,0,0,0,0,0.0,0,0,0,0,0.0,113000
23171,Marvin Park,2023-11-27,1492000,37,3.7,10,0,1,apto,6,2,5,13,4.33,0,0,0,0,0.0,0,0,0,0,0.0,4000
53143,Abde Rebbach,2023-11-27,688000,37,3.7,11,1,0,apto,11,3,5,19,6.33,1,0,0,1,0.33,0,0,0,0,0.0,48000
31213,Luís Maximiano,2023-11-27,3817000,37,3.4,11,0,1,apto,2,3,3,8,2.67,0,0,0,0,0.0,0,0,1,1,0.33,-107000
55484,Máximo Perrone,2023-11-27,3469000,37,3.4,11,0,2,apto,2,3,6,11,3.67,0,0,0,0,0.0,1,0,0,1,0.33,-117000
28621,Abdelkabir Abqar,2023-11-27,1522000,37,3.4,11,0,3,apto,4,1,5,10,3.33,0,0,0,0,0.0,0,0,0,0,0.0,-25000
22619,Iza Carcelén,2023-11-27,1939000,37,3.1,12,0,0,apto,0,1,5,6,2.0,0,0,0,0,0.0,0,0,0,0,0.0,-74000
27865,Jesus Areso,2023-11-27,1381000,37,2.8,13,0,1,apto,4,2,3,9,3.0,0,0,0,0,0.0,0,0,0,0,0.0,-39000
358,Íñigo Martínez,2023-11-27,6039000,36,4.5,8,0,2,apto,5,5,7,17,5.67,0,0,0,0,0.0,0,0,1,1,0.33,132000
23184,Jorge Cuenca,2023-11-27,1235000,36,4.5,8,1,1,apto,4,4,0,8,2.67,0,0,0,0,0.0,0,0,0,0,0.0,33000
54818,César Azpilicueta,2023-11-27,2395000,36,3.6,10,0,1,apto,4,0,0,4,1.33,0,0,0,0,0.0,0,0,0,0,0.0,-24000
321,Bebé,2023-11-27,1253000,36,3.6,10,2,1,apto,3,3,2,8,2.67,0,0,0,0,0.0,0,0,0,0,0.0,-51000
48556,Andreas Christensen,2023-11-27,6254000,36,3.3,11,0,1,apto,3,0,0,3,1.0,0,0,0,0,0.0,0,0,0,0,0.0,-96000
52130,Cyle Larin,2023-11-27,2891000,36,3.0,12,0,2,apto,3,1,5,9,3.0,0,0,0,0,0.0,0,1,0,1,0.33,3000
25867,Antonio Blanco,2023-11-27,2134000,36,3.0,12,0,1,apto,5,3,7,15,5.0,0,0,0,0,0.0,0,0,0,0,0.0,58000
6049,Cristian Portu,2023-11-27,924000,36,3.0,12,1,1,apto,1,1,2,4,1.33,0,0,0,0,0.0,0,0,0,0,0.0,-53000
415,Luis Hernández,2023-11-27,655000,35,5.0,7,1,3,injury,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,-53000
51566,Chadi Riad,2023-11-27,3491000,35,3.9,9,0,0,apto,7,4,3,14,4.67,0,0,0,0,0.0,0,0,0,0,0.0,104000
13971,Marc Cardona,2023-11-27,664000,35,3.9,9,2,1,apto,1,2,0,3,1.0,0,0,0,0,0.0,0,0,0,0,0.0,-57000
477,Léo Baptistão,2023-11-27,1918000,35,3.2,11,2,3,apto,2,2,2,6,2.0,0,0,0,0,0.0,1,0,0,1,0.33,-87000
53093,Sergio Ruiz,2023-11-27,160000,35,2.9,12,0,2,apto,3,2,2,7,2.33,0,0,0,0,0.0,0,0,0,0,0.0,-17000
27428,Antonio Sánchez,2023-11-27,1655000,34,3.8,9,1,1,apto,2,2,4,8,2.67,0,0,0,0,0.0,0,0,0,0,0.0,-51000
269,José Luis Morales,2023-11-27,664000,34,3.8,9,3,0,apto,21,0,0,21,7.0,3,0,0,3,1.0,0,0,0,0,0.0,58000
27298,David Alaba,2023-11-27,10835000,34,3.1,11,0,2,apto,0,4,3,7,2.33,0,0,0,0,0.0,0,0,0,0,0.0,-2000
22459,Kike Pérez,2023-11-27,378000,34,3.1,11,1,2,apto,2,2,2,6,2.0,0,0,0,0,0.0,0,0,0,0,0.0,-64000
49336,Oriol Romeu,2023-11-27,4225000,34,2.6,13,0,3,apto,1,2,0,3,1.0,0,0,0,0,0.0,1,0,0,1,0.33,-100000
12911,Gonzalo Melero,2023-11-27,630000,34,2.6,13,0,2,apto,2,1,1,4,1.33,0,0,0,0,0.0,0,0,1,1,0.33,-55000
389,Carlos Fernández,2023-11-27,1091000,33,4.1,8,2,2,injury,0,7,0,7,2.33,0,1,0,1,0.33,0,0,0,0,0.0,-51000
22720,Juan Miranda,2023-11-27,5695000,33,3.3,10,0,3,apto,5,3,7,15,5.0,0,0,0,0,0.0,0,1,0,1,0.33,50000
28784,José Ángel Carmona,2023-11-27,1020000,33,3.3,10,1,4,apto,1,1,3,5,1.67,0,0,0,0,0.0,0,0,0,0,0.0,-37000
55067,Dion Lopy,2023-11-27,1141000,33,2.8,12,0,1,other,0,3,2,5,1.67,0,0,0,0,0.0,0,1,0,1,0.33,-57000
31496,Héctor Bellerín,2023-11-27,4321000,32,3.2,10,0,0,apto,4,4,4,12,4.0,0,0,0,0,0.0,0,0,0,0,0.0,-99000
17290,Sergio Camello,2023-11-27,1283000,32,2.9,11,0,2,apto,4,3,0,7,2.33,0,0,0,0,0.0,0,0,0,0,0.0,-31000
17981,Iddrisu Baba,2023-11-27,371000,32,2.3,14,0,3,apto,3,0,1,4,1.33,0,0,0,0,0.0,1,0,0,1,0.33,-54000
20111,Erik Lamela,2023-11-27,964000,31,4.4,7,2,3,injury,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,-48000
37,Stefan Savić,2023-11-27,3240000,31,3.9,8,0,2,apto,0,0,2,2,0.67,0,0,0,0,0.0,0,0,1,1,0.33,-148000
13420,Mouctar Diakhaby,2023-11-27,986000,31,3.9,8,1,4,apto,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,-27000
15344,Brahim Díaz,2023-11-27,3799000,31,3.4,9,1,0,injury,0,3,0,3,1.0,0,0,0,0,0.0,0,0,0,0,0.0,113000
28274,Stefan Mitrović,2023-11-27,211000,31,3.4,9,1,3,apto,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,-53000
6035,Iván Villar,2023-11-27,1330000,31,3.1,10,0,1,apto,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,-64000
55523,Anastasios Douvikas,2023-11-27,583000,31,3.1,10,2,0,apto,2,1,2,5,1.67,0,0,0,0,0.0,0,0,0,0,0.0,-48000
51992,Loïc Badé,2023-11-27,7710000,31,2.8,11,0,2,apto,3,5,4,12,4.0,0,0,0,0,0.0,0,0,0,0,0.0,25000
40089,Umar Sadiq,2023-11-27,2888000,31,2.6,12,1,2,apto,10,4,0,14,4.67,1,0,0,1,0.33,0,1,0,1,0.33,121000
53098,Alberto Moleiro,2023-11-27,4645000,30,6.0,5,1,0,apto,8,10,6,24,8.0,0,1,0,1,0.33,0,0,0,0,0.0,203000
55453,Ørjan Nyland,2023-11-27,2407000,30,4.3,7,0,0,injury,0,0,4,4,1.33,0,0,0,0,0.0,0,0,0,0,0.0,-66000
28778,Juanlu Sánchez,2023-11-27,1196000,30,4.3,7,0,1,apto,0,2,0,2,0.67,0,0,0,0,0.0,0,0,0,0,0.0,-24000
54953,Lucas Pires,2023-11-27,998000,30,3.8,8,1,2,apto,1,3,5,9,3.0,0,0,0,0,0.0,0,0,1,1,0.33,-17000
1718,Aridane Hernández,2023-11-27,1146000,30,3.3,9,0,3,apto,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,-58000
24792,Juan Iglesias,2023-11-27,1078000,30,3.0,10,0,1,apto,0,3,3,6,2.0,0,0,0,0,0.0,0,0,0,0,0.0,-54000
55434,Sory Kaba,2023-11-27,980000,30,2.7,11,1,2,apto,0,2,2,4,1.33,0,0,0,0,0.0,0,0,0,0,0.0,3000
8952,Jesús Navas,2023-11-27,6003000,30,2.5,12,0,4,apto,-6,4,5,3,1.0,0,0,0,0,0.0,0,0,0,0,0.0,-13000
5642,Óscar Melendo,2023-11-27,230000,30,2.5,12,0,2,apto,2,3,3,8,2.67,0,0,0,0,0.0,0,0,0,0,0.0,-34000
6068,Iván Alejo,2023-11-27,160000,30,2.5,12,0,6,apto,1,0,1,2,0.67,0,0,0,0,0.0,1,0,1,2,0.67,0
22877,Juan Cruz,2023-11-27,160000,29,3.6,8,0,1,apto,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,-61000
27520,Fran García,2023-11-27,4247000,29,2.9,11,0,1,apto,0,3,3,6,2.0,0,0,0,0,0.0,0,0,0,0,0.0,-152000
1775,Rubén Sobrino,2023-11-27,160000,29,2.6,11,0,5,apto,0,0,5,5,1.67,0,0,0,0,0.0,0,0,1,1,0.33,-35000
53092,José Callejón,2023-11-27,247000,29,2.4,12,0,0,apto,0,2,1,3,1.0,0,0,0,0,0.0,0,0,0,0,0.0,-54000
13005,Andriy Lunin,2023-11-27,1279000,28,7.0,4,0,0,apto,8,8,0,16,5.33,0,0,0,0,0.0,0,0,0,0,0.0,53000
56,Claudio Bravo,2023-11-27,2349000,28,4.0,7,0,0,injury,0,0,3,3,1.0,0,0,0,0,0.0,0,0,0,0,0.0,-114000
52371,Iker Muñoz,2023-11-27,160000,28,4.0,8,1,2,apto,2,0,0,2,0.67,0,0,0,0,0.0,0,0,0,0,0.0,-30000
11877,Miguel Rubio,2023-11-27,160000,28,4.0,7,1,1,injury,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0
34,José Giménez,2023-11-27,4541000,28,3.5,8,0,2,apto,2,3,3,8,2.67,0,0,0,0,0.0,0,0,1,1,0.33,-132000
48205,Arnau Martínez,2023-11-27,4186000,28,3.1,9,0,3,apto,4,2,4,10,3.33,0,0,0,0,0.0,0,1,0,1,0.33,86000
33896,Ilias Akhomach,2023-11-27,1022000,28,2.8,10,0,2,apto,3,4,2,9,3.0,0,0,0,0,0.0,0,1,0,1,0.33,-19000
158,Dani García,2023-11-27,729000,28,2.8,10,1,3,apto,2,1,5,8,2.67,0,0,0,0,0.0,0,1,1,2,0.67,-51000
48203,Ramón Terrats,2023-11-27,286000,28,2.8,10,0,2,apto,0,2,2,4,1.33,0,0,0,0,0.0,0,0,0,0,0.0,-17000
22547,Pedri,2023-11-27,15892000,27,5.4,5,1,2,apto,4,3,4,11,3.67,0,0,0,0,0.0,1,0,0,1,0.33,23000
27510,Memphis Depay,2023-11-27,3999000,27,5.4,5,2,0,apto,3,0,0,3,1.0,0,0,0,0,0.0,0,0,0,0,0.0,151000
48537,Luiz Henrique,2023-11-27,2118000,27,3.4,8,0,1,apto,3,3,3,9,3.0,0,0,0,0,0.0,0,0,0,0,0.0,-20000
49348,Matija Nastasić,2023-11-27,1047000,27,3.0,9,0,3,apto,7,2,5,14,4.67,0,0,0,0,0.0,0,0,0,0,0.0,74000
54960,Rafa Marín,2023-11-27,597000,27,2.7,11,0,1,apto,5,2,1,8,2.67,0,0,0,0,0.0,0,0,0,0,0.0,28000
17614,Kike Barja,2023-11-27,220000,27,2.7,10,0,2,injury,0,4,2,6,2.0,0,0,0,0,0.0,0,0,0,0,0.0,-47000
17620,Antonio Puertas,2023-11-27,436000,27,2.1,13,0,1,apto,4,5,2,11,3.67,0,0,0,0,0.0,0,0,0,0,0.0,-42000
24706,Yéremi Pino,2023-11-27,2798000,26,3.7,7,0,4,injury,0,5,0,5,1.67,0,0,0,0,0.0,0,0,0,0,0.0,-139000
49275,André Almeida,2023-11-27,1105000,26,3.3,8,0,0,injury,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,-53000
5653,Toni Lato,2023-11-27,307000,26,3.3,9,0,1,apto,2,0,0,2,0.67,0,0,0,0,0.0,0,0,0,0,0.0,-35000
55666,Álvaro Fernández,2023-11-27,1147000,26,2.9,9,0,1,apto,3,1,2,6,2.0,0,0,0,0,0.0,0,0,0,0,0.0,-52000
12946,Santi Comesaña,2023-11-27,204000,26,2.9,9,0,4,apto,3,0,0,3,1.0,0,0,0,0,0.0,0,0,0,0,0.0,-6000
7775,Andrés Guardado,2023-11-27,172000,26,2.9,9,0,1,apto,3,0,0,3,1.0,0,0,0,0,0.0,0,0,0,0,0.0,-1000
6061,Amath Ndiaye,2023-11-27,190000,26,2.6,10,0,1,apto,1,0,3,4,1.33,0,0,0,0,0.0,0,0,0,0,0.0,-20000
12916,Ezequiel Ávila,2023-11-27,4886000,26,2.2,12,1,4,apto,3,4,2,9,3.0,0,0,0,0,0.0,0,0,1,1,0.33,-73000
12951,Jaime Mata,2023-11-27,773000,26,2.2,13,0,5,apto,0,1,3,4,1.33,0,0,0,0,0.0,0,0,0,0,0.0,-66000
19927,Raúl García de Haro,2023-11-27,210000,26,2.0,13,0,0,apto,2,0,1,3,1.0,0,0,0,0,0.0,0,0,0,0,0.0,26000
13702,José Arnaiz,2023-11-27,160000,25,3.1,9,1,0,apto,2,2,0,4,1.33,0,0,0,0,0.0,0,0,0,0,0.0,0
28776,Beñat Turrientes,2023-11-27,216000,25,2.8,9,0,1,apto,3,3,0,6,2.0,0,0,0,0,0.0,0,0,0,0,0.0,14000
18437,Alberto Moreno,2023-11-27,1321000,25,2.5,10,0,2,apto,1,2,3,6,2.0,0,0,0,0,0.0,0,0,0,0,0.0,-48000
6042,Maxi Gómez,2023-11-27,412000,25,2.5,10,0,2,apto,0,1,0,1,0.33,0,0,0,0,0.0,0,0,0,0,0.0,-68000
12902,Raúl de Tomás,2023-11-27,2233000,25,2.3,11,0,3,apto,0,0,1,1,0.33,0,0,0,0,0.0,0,0,0,0,0.0,-109000
456,Jaume Costa,2023-11-27,678000,25,2.1,12,0,3,apto,0,2,4,6,2.0,0,0,0,0,0.0,0,0,0,0,0.0,-53000
40099,Chumi,2023-11-27,635000,25,2.1,12,0,2,apto,4,2,3,9,3.0,0,0,0,0,0.0,0,0,0,0,0.0,9000
82,Sandro,2023-11-27,1160000,24,4.8,5,0,0,apto,4,0,0,4,1.33,0,0,0,0,0.0,0,0,0,0,0.0,18000
49342,Abdul Mumin,2023-11-27,1845000,24,4.0,6,1,2,apto,7,6,5,18,6.0,0,0,0,0,0.0,0,0,0,0,0.0,81000
55045,Hugo Sotelo,2023-11-27,192000,24,3.4,7,0,0,apto,0,0,3,3,1.0,0,0,0,0,0.0,0,0,0,0,0.0,32000
43,Óliver Torres,2023-11-27,842000,24,2.4,10,0,3,apto,5,1,2,8,2.67,0,0,0,0,0.0,0,0,1,1,0.33,14000
49288,Ander Herrera,2023-11-27,180000,23,3.8,6,0,2,apto,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,-53000
52188,Selim Amallah,2023-11-27,2118000,23,2.6,9,0,4,apto,2,0,2,4,1.33,0,0,0,0,0.0,1,0,0,1,0.33,-87000
465,Alfonso Pedraza,2023-11-27,1585000,23,2.6,9,0,3,apto,6,0,0,6,2.0,0,0,0,0,0.0,0,0,0,0,0.0,34000
52043,Abner Vinícius,2023-11-27,202000,23,2.6,9,0,2,apto,0,2,0,2,0.67,0,0,0,0,0.0,0,0,0,0,0.0,42000
162,Gonzalo Escalante,2023-11-27,701000,23,2.1,11,0,1,other,0,3,2,5,1.67,0,0,0,0,0.0,0,0,0,0,0.0,-62000
48188,Mohamed-Ali Cho,2023-11-27,323000,23,2.1,11,0,0,apto,2,2,1,5,1.67,0,0,0,0,0.0,0,0,0,0,0.0,-22000
29169,Pablo Ibáñez,2023-11-27,179000,23,2.1,11,0,2,apto,0,1,2,3,1.0,0,0,0,0,0.0,0,0,0,0,0.0,-11000
10024,Mauro Arambarri,2023-11-27,160000,22,3.1,7,0,2,injury,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0
53144,Carlos Benavídez,2023-11-27,160000,22,2.4,9,0,1,apto,1,0,0,1,0.33,0,0,0,0,0.0,0,0,0,0,0.0,-2000
15339,Valery Fernández,2023-11-27,208000,22,2.2,10,0,0,apto,1,0,0,1,0.33,0,0,0,0,0.0,0,0,0,0,0.0,48000
53104,Benito Ramírez,2023-11-27,198000,21,4.2,5,1,0,apto,2,0,11,13,4.33,0,0,1,1,0.33,0,0,0,0,0.0,-7000
55452,Sergi Canós,2023-11-27,1117000,21,3.0,7,0,0,apto,2,2,2,6,2.0,0,0,0,0,0.0,0,0,0,0,0.0,4000
33032,Radamel Falcao,2023-11-27,274000,21,3.0,7,1,1,apto,1,2,2,5,1.67,0,0,0,0,0.0,1,0,0,1,0.33,-41000
128,Borja Iglesias,2023-11-27,2101000,21,2.6,8,0,2,apto,2,0,0,2,0.67,0,0,0,0,0.0,1,0,0,1,0.33,-74000
55454,Arsen Zakharyan,2023-11-27,207000,21,2.6,8,0,0,apto,3,3,0,6,2.0,0,0,0,0,0.0,0,0,0,0,0.0,32000
332,Nacho Fernández,2023-11-27,1517000,21,2.3,9,0,2,apto,4,6,1,11,3.67,0,0,0,0,0.0,0,0,0,0,0.0,32000
22591,Rafa Mir,2023-11-27,182000,21,2.3,9,1,1,apto,1,0,0,1,0.33,0,0,0,0,0.0,0,0,0,0,0.0,-57000
14839,Manu Morlanes,2023-11-27,172000,21,2.1,11,0,1,apto,0,2,0,2,0.67,0,0,0,0,0.0,0,0,0,0,0.0,6000
192,Vicente Guaita,2023-11-27,2196000,20,4.0,5,0,1,apto,3,5,5,13,4.33,0,0,0,0,0.0,0,1,0,1,0.33,85000
354,Aritz Elustondo,2023-11-27,1242000,20,4.0,5,0,0,apto,2,7,2,11,3.67,0,0,0,0,0.0,0,0,0,0,0.0,11000
29402,Randy Nteka,2023-11-27,460000,20,4.0,5,1,0,apto,0,3,0,3,1.0,0,0,0,0,0.0,0,0,0,0,0.0,-42000
17623,Ferland Mendy,2023-11-27,4376000,20,2.9,7,0,2,apto,4,4,0,8,2.67,0,0,0,0,0.0,1,0,0,1,0.33,102000
55662,Boubakary Soumaré,2023-11-27,2114000,20,2.9,7,0,3,apto,0,6,3,9,3.0,0,0,0,0,0.0,0,0,1,1,0.33,56000
13700,William Carvalho,2023-11-27,1809000,20,2.9,7,0,0,apto,3,0,3,6,2.0,0,0,0,0,0.0,0,0,0,0,0.0,-51000
4886,Asier Villalibre,2023-11-27,160000,20,2.9,7,1,0,apto,0,1,2,3,1.0,0,0,0,0,0.0,0,0,0,0,0.0,0
536,Íñigo Lekue,2023-11-27,998000,20,2.5,8,0,2,apto,3,6,0,9,3.0,0,0,0,0,0.0,0,0,0,0,0.0,33000
54900,Carlos Dotor,2023-11-27,864000,20,2.5,9,0,0,apto,1,2,3,6,2.0,0,0,0,0,0.0,0,0,0,0,0.0,-72000
31267,Omar Mascarell,2023-11-27,193000,20,2.5,8,0,4,apto,2,1,4,7,2.33,0,0,0,0,0.0,0,1,0,1,0.33,2000
53101,Pejiño,2023-11-27,175000,20,2.5,8,0,1,apto,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,15000
8953,Pablo Maffeo,2023-11-27,4420000,20,2.2,10,0,2,apto,2,2,0,4,1.33,0,0,0,0,0.0,0,0,0,0,0.0,-182000
29111,Raúl Torrente,2023-11-27,555000,20,2.2,9,0,2,apto,-1,3,2,4,1.33,0,0,0,0,0.0,0,0,1,1,0.33,-49000
22623,Álex Fernández,2023-11-27,160000,20,2.2,9,0,1,apto,2,2,2,6,2.0,0,0,0,0,0.0,1,0,0,1,0.33,-5000
175,Antonio Raíllo,2023-11-27,1840000,19,6.3,3,1,0,apto,0,3,0,3,1.0,0,0,0,0,0.0,0,0,0,0,0.0,25000
14796,Óscar Rodríguez,2023-11-27,241000,19,2.7,8,0,3,apto,5,2,0,7,2.33,0,0,0,0,0.0,0,1,0,1,0.33,37000
22471,Jon Pacheco,2023-11-27,209000,19,2.7,7,0,2,apto,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,34000
54952,Matteo Gabbia,2023-11-27,160000,19,2.7,7,0,2,injury,0,0,0,0,0.0,0,0,0,0,0.0,0,0,1,1,0.33,0
55042,Unai Gómez,2023-11-27,160000,19,2.7,7,1,0,apto,1,2,0,3,1.0,0,0,0,0,0.0,0,0,0,0,0.0,-23000
217,Dimitri Foulquier,2023-11-27,175000,19,2.1,10,0,1,apto,0,0,2,2,0.67,0,0,0,0,0.0,0,1,0,1,0.33,13000
21,Iker Muniain,2023-11-27,460000,19,1.9,10,0,1,apto,0,1,1,2,0.67,0,0,0,0,0.0,0,0,0,0,0.0,-40000
18465,Joseph Aidoo,2023-11-27,196000,18,3.0,6,0,0,injury,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,36000
53091,Famara Diédhiou,2023-11-27,168000,18,2.6,7,0,0,apto,5,1,0,6,2.0,0,0,0,0,0.0,0,0,0,0,0.0,8000
49111,Cenk Özkacar,2023-11-27,204000,18,2.3,8,0,2,apto,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,22000
21592,Hugo Guillamón,2023-11-27,160000,18,2.0,9,0,1,apto,1,1,3,5,1.67,0,0,0,0,0.0,1,0,0,1,0.33,-61000
53409,Ben Brereton Díaz,2023-11-27,249000,18,1.8,10,0,2,apto,2,1,0,3,1.0,0,0,0,0,0.0,0,0,0,0,0.0,-35000
10214,Nacho Vidal,2023-11-27,166000,17,5.7,3,1,0,apto,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,-15000
5795,Rui Silva,2023-11-27,1316000,17,3.4,5,0,0,injury,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,-19000
17450,Aitor Ruibal,2023-11-27,160000,17,2.8,6,0,2,apto,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,-42000
48899,Kaiky Fernandes,2023-11-27,160000,17,2.8,6,1,1,apto,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0
23138,Marcos Acuña,2023-11-27,2721000,17,2.4,7,0,2,apto,0,0,2,2,0.67,0,0,0,0,0.0,0,0,0,0,0.0,-98000
18533,Fernando,2023-11-27,193000,17,2.4,7,0,0,apto,2,0,0,2,0.67,0,0,0,0,0.0,0,0,0,0,0.0,30000
1719,Aïssa Mandi,2023-11-27,160000,17,2.4,7,0,2,injury,0,0,2,2,0.67,0,0,0,0,0.0,0,0,1,1,0.33,-2000
53145,Xeber Alkain,2023-11-27,160000,17,2.4,8,0,1,apto,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0
20107,Édgar González,2023-11-27,678000,17,1.7,10,0,3,apto,4,2,3,9,3.0,0,0,0,0,0.0,1,0,0,1,0.33,-30000
55519,Kieran Tierney,2023-11-27,543000,16,4.0,4,0,0,apto,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,-16000
48194,Williot Swedberg,2023-11-27,196000,16,3.2,6,1,0,apto,1,0,0,1,0.33,0,0,0,0,0.0,0,0,0,0,0.0,36000
55667,Rominigue Kouamé,2023-11-27,571000,16,2.7,6,0,2,injury,0,5,1,6,2.0,0,0,0,0,0.0,0,0,1,1,0.33,-58000
345,Lucas Vázquez,2023-11-27,346000,16,1.8,10,0,0,apto,1,2,0,3,1.0,0,0,0,0,0.0,0,0,0,0,0.0,-20000
55741,Fran Vieites,2023-11-27,760000,15,5.0,3,0,0,apto,10,4,0,14,4.67,0,0,0,0,0.0,0,0,0,0,0.0,54000
55663,Mihailo Ristić,2023-11-27,171000,15,3.8,4,0,0,apto,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,11000
